PC6,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area
1064NC,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ND,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NE,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NG,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NH,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NJ,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NK,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NL,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NM,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NN,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NP,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NR,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064NS,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064NT,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064NV,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064NW,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064NX,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064NZ,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PA,5.5229,20.3463,1.3983,7.4991,0.0,0.0,5.4385
1064PB,5.5229,20.3463,1.3983,7.4991,0.0,0.0,5.4385
1064PC,5.5229,20.3463,1.3983,7.4991,0.0,0.0,5.4385
1064PK,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PL,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PM,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PN,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PP,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PR,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064PX,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064PZ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RA,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RB,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RC,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RD,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RE,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RG,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RH,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RJ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RK,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RL,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RM,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RN,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RP,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RR,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RS,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RT,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RV,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RW,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RX,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064RZ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SB,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SC,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SE,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SG,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SH,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SJ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SK,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SL,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SM,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SN,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SP,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SR,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064ST,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SV,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SW,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SX,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064SZ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TA,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TB,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TC,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TD,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TE,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TG,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TH,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TJ,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TK,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TL,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TM,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TN,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TP,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TR,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TS,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TT,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064TV,3.7346,34.5261,0.0,1.4421,0.0,0.0,3.7254
1064VR,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VS,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VT,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VV,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VW,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VX,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064VZ,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064WB,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WC,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WD,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WE,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WG,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WH,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WJ,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WN,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WP,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WR,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WS,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WT,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WV,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WX,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064WZ,3.5733,20.7316,0.0,12.258,0.0,0.0,28.1798
1064XB,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XC,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XD,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XE,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XG,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XH,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064XJ,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZB,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZD,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZG,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZH,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZJ,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZK,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZL,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZM,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZN,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZP,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZR,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZS,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZT,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZV,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZW,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZX,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1064ZZ,1.8505,28.8231,0.0,0.5053,0.0,0.0,0.8792
1065AA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AB,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AC,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AD,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AE,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AG,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AH,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AJ,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AK,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AL,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AM,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AN,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AP,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AR,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AS,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AT,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AV,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AW,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AX,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065AZ,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BB,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BC,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BD,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BE,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BG,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065BH,3.8659499999999998,25.0679,0.852,7.59465,0.0,0.0,7.93115
1065BJ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BK,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BL,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BM,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BN,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BP,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BR,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BS,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BT,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065BX,3.8659499999999998,25.0679,0.852,7.59465,0.0,0.0,7.93115
1065BZ,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CB,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CC,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CD,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CE,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CG,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CH,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065CJ,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065DA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065EP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065ER,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065ES,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065ET,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065EV,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065EW,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065EX,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065EZ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GA,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GB,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GC,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GD,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GE,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GG,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GH,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GJ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GN,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GR,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GS,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GT,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GV,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GW,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GX,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065GZ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HA,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HB,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HC,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HD,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HE,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HG,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HH,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HJ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HK,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HL,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HM,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HN,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HR,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HS,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065HT,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065HV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065HW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065HX,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065HZ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JB,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JC,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JD,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JE,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JG,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JH,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JJ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065JM,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065JN,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065JP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065JR,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JS,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JT,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065JX,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065JZ,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065KA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065KB,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065KC,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065KD,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065KE,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065KG,3.8659499999999998,25.0679,0.852,7.59465,0.0,0.0,7.93115
1065KK,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KR,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KS,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KT,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KV,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KW,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KX,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065KZ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LA,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LB,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LH,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LK,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LL,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LM,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LN,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LR,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LS,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LT,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LV,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LW,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LX,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065LZ,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NK,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NL,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NM,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NN,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NP,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NR,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065NS,2.9186,30.8296,0.3366,1.7731,0.0,0.0,1.4938
1065RA,2.4795,26.2779,0.0,15.1893,0.0,0.0,14.5283
1065TV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065TW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065TX,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065TZ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VA,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VB,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VC,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VD,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VE,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VG,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VH,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VJ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VK,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VL,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VM,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VN,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VP,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VR,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VS,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VT,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VX,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065VZ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065WB,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065WC,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XE,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XG,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XH,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XJ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XK,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XL,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XM,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XN,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XP,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XR,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XS,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XT,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XV,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XW,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XX,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1065XZ,5.2524,23.8579,1.704,0.0,0.0,0.0,1.334
1066AA,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AB,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AC,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AD,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AE,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AG,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AH,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AJ,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AK,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AL,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AM,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AR,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AS,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AT,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AV,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AW,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AX,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066AZ,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BA,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BB,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BC,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BD,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BE,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BG,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BH,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BM,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BN,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BP,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BR,5.6051,20.5533,3.4944,0.7417,0.0,0.0,1.7347
1066BS,27.3138,13.8167,0.7549,26.2309,9.4622,52.6796,97.1194
1066BT,27.3138,13.8167,0.7549,26.2309,9.4622,52.6796,97.1194
1066BV,27.3138,13.8167,0.7549,26.2309,9.4622,52.6796,97.1194
1066BW,27.3138,13.8167,0.7549,26.2309,9.4622,52.6796,97.1194
1066BX,17.427,34.3055,4.0936,2.8568,0.0,0.7217,5.1484
1066BZ,17.427,34.3055,4.0936,2.8568,0.0,0.7217,5.1484
1066CA,14.707049999999999,23.265900000000002,2.2437,28.6006,0.0,1.1258,5.45485
1066CB,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CC,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CD,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CE,6.98805,17.99055,0.2952,37.26405,3.82495,0.76495,6.6058
1066CG,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CH,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CJ,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CK,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CL,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CM,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CN,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CP,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CR,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CS,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CT,11.9871,12.2263,0.3938,54.3444,0.0,1.5299,5.7613
1066CV,6.98805,17.99055,0.2952,37.26405,3.82495,0.76495,6.6058
1066CW,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
1066CX,3.1418,27.09265,0.0,5.8911,0.0,0.0,2.9842
1066CZ,1.989,23.7548,0.1966,20.1837,7.6499,0.0,7.4503
